class_bot,tweets_count,followers_count,friends_count,favourites_count,listed_count,protected,verified,avg_tweet_length,avg_hashtags,avg_mentions,avg_retweets,max_favorite,num_reply,num_retweet,description_contains_bot,friends_followers_ratio,retweet_followers_ratio,favorites_followers_ratio,avg_mentions_status_ratio,avg_favorite_status_ratio,account_age,followers_account_age_ratio,friends_account_age_ratio
0,64811,2634,888,784,186,0,0,109.1481252,0.361016424,1.15370313,34.87542609,13,1592,308,0,0.337129841,0.116932422,0.297646166,1.78E-05,5.83E-06,110288,0.023882925,0.008051647
0,2151,2912,804,89,83,0,0,96.06477167,0.224603914,0.310810811,0.511183597,10,201,48,0,0.276098901,0.016483516,0.030563187,0.000144496,0.000125865,110255,0.026411501,0.007292186
0,19036,423,427,1558,21,0,0,77.63997517,0.265052762,0.518311608,13.61018001,51,1370,60,0,1.009456265,0.141843972,3.68321513,2.72E-05,2.29E-05,110192,0.003838754,0.003875054
0,487,195,863,147,1,0,0,86.04132231,0.599173554,0.704545455,6970.770661,6,146,81,0,4.425641026,0.415384615,0.753846154,0.001446705,0.000144246,110184,0.001769767,0.007832353
0,13693,3937,3616,1913,169,0,0,93.74867312,0.177645957,0.868872932,47.606931,89,694,700,0,0.918465837,0.177800356,0.485902972,6.35E-05,6.07E-05,110161,0.035738601,0.032824684
0,1302,1894,2012,76,101,0,0,118.5184332,0.789554531,1.162058372,10.46159754,47,165,182,0,1.062302006,0.096092925,0.040126716,0.000892518,0.000125059,109962,0.017224132,0.01829723
0,54344,27856,756,291,605,0,1,112.4276398,0.177950311,0.683850932,9.711801242,112,57,994,0,0.027139575,0.035683515,0.010446582,1.26E-05,1.25E-05,109917,0.253427586,0.006877917
0,7469,253,541,2650,4,0,0,81.43109322,0.482192629,0.820997213,103.2629297,51,1180,664,0,2.138339921,2.624505929,10.4743083,0.000109921,2.14E-05,109915,0.002301779,0.004921985
0,84759,766,1099,357,23,0,0,66.32006221,0.060653188,0.824883359,568.7828927,19,1217,827,0,1.434725849,1.079634465,0.466057441,9.73E-06,9.47E-07,109915,0.006969022,0.009998635
0,91240,1972,1122,10208,51,0,0,65.68869402,0.232383339,1.194174757,4624.61259,772,1758,554,0,0.568965517,0.280933063,5.176470588,1.31E-05,8.95E-06,109812,0.017957965,0.010217463
0,37018,512,641,1586,8,0,0,68.50263403,0.274248528,0.662844747,205.8066315,32,775,592,0,1.251953125,1.15625,3.09765625,1.79E-05,1.39E-05,109799,0.004663066,0.00583794
0,5529,315,319,595,2,0,0,96.67483711,0.557244803,0.197331679,32.04095563,5,511,183,0,1.012698413,0.580952381,1.888888889,3.57E-05,1.96E-05,109772,0.002869584,0.002906023
0,1745,289,215,3,26,0,0,89.35263761,0.304472477,1.038990826,225.9633028,5,1002,248,0,0.743944637,0.858131488,0.010380623,0.00059541,2.00E-05,109749,0.002633281,0.001959016
0,162921,1249,1724,1794,56,0,0,84.9131506,0.312596243,0.777332923,160.8084386,13,1075,622,0,1.380304243,0.497998399,1.436349079,4.77E-06,3.76E-07,109740,0.011381447,0.01570986
0,4032,216,236,301,16,0,0,90.2211838,0.159501558,0.956697819,163.023676,11,1570,854,0,1.092592593,3.953703704,1.393518519,0.000237276,4.72E-05,109732,0.001968432,0.002150694
0,244,109,81,3,0,0,0,73.89754098,0.12295082,0.487704918,0.967213115,5,74,14,0,0.743119266,0.128440367,0.027522936,0.001998791,0.000722252,109721,0.000993429,0.000738236
0,601,66,104,155,8,0,0,84.6638796,0.906354515,0.463210702,294.90301,2,78,171,0,1.575757576,2.590909091,2.348484848,0.000770733,9.74E-05,109702,0.00060163,0.000948023
0,13578,10885,1529,5593,622,0,0,99.54531299,0.580504516,1.320772345,31.85580816,163,1047,1212,0,0.140468535,0.111345889,0.513826367,9.73E-05,0.000210831,109627,0.099291233,0.013947294
0,11978,132,375,326,3,0,0,96.08597843,0.635747304,0.55624037,23.47457627,22,1065,203,0,2.840909091,1.537878788,2.46969697,4.64E-05,1.47E-05,109608,0.001204292,0.003421283
0,6923,308,326,21,10,0,0,95.88233468,0.293387147,0.666252717,133.7615647,45,910,506,0,1.058441558,1.642857143,0.068181818,9.62E-05,1.11E-05,109602,0.002810168,0.002974398
0,2485,179,339,257,4,0,0,67.05352798,0.062449311,0.551094891,103.973236,11,968,161,0,1.893854749,0.899441341,1.43575419,0.000221769,1.24E-05,109548,0.001633987,0.003094534
0,748,147,321,4218,0,0,0,76.9373297,0.780653951,0.704359673,595.7643052,6,167,226,0,2.183673469,1.537414966,28.69387755,0.000941657,0.000378849,109548,0.001341878,0.002930222
0,143045,879,640,17871,33,0,0,80.37562344,0.133416459,1.006546135,49.00498753,130,2080,368,0,0.728100114,0.418657565,20.33105802,7.04E-06,6.51E-06,109544,0.008024173,0.005842401
0,5297,1331,1943,63,44,0,0,73.30766833,0.125935162,0.564214464,3.594451372,20,1311,97,0,1.459804658,0.072877536,0.047332832,0.000106516,1.16E-05,109497,0.012155584,0.017744778
0,13740,269,98,1819,6,0,0,81.91478697,0.151942356,0.515977444,146.6585213,65,868,534,0,0.364312268,1.985130112,6.762081784,3.76E-05,2.83E-05,109406,0.002458732,0.000895746
0,35710,2031,576,849,277,0,0,89.69935045,0.206928549,0.984225178,35.64491185,6,1753,226,0,0.283604136,0.111275234,0.418020679,2.76E-05,6.38E-06,109397,0.018565409,0.005265227
0,169631,2338,973,230,79,0,0,62.22229102,0.034674923,1.090402477,12.94272446,19,2519,137,0,0.416167665,0.058597092,0.098374679,6.43E-06,2.01E-06,109385,0.021374046,0.008895187
0,4948,467,266,772,23,0,0,70.65916795,0.369491525,0.485362096,170.2160247,12,728,278,0,0.569593148,0.595289079,1.653104925,9.81E-05,2.50E-05,109378,0.004269597,0.002431933
0,1182,220,1040,1388,7,0,0,78.93787234,0.588085106,1.160851064,1031.075745,9,658,172,0,4.727272727,0.781818182,6.309090909,0.000982107,0.000192965,109350,0.002011888,0.009510745
0,3098,2506,1991,229,194,0,0,103.3647819,0.687883683,1.295315024,5.677221325,8,1599,268,0,0.794493216,0.106943336,0.091380686,0.000418113,2.33E-05,109348,0.022917657,0.018207923
0,1051,244,800,58,12,0,0,78.80095238,0.98952381,0.251428571,17.30761905,5,123,29,0,3.278688525,0.118852459,0.237704918,0.000239228,6.52E-05,109309,0.002232204,0.007318702
0,2759,227,338,28,10,0,0,91.99708667,0.321194465,0.528404953,45.10160233,2,570,316,0,1.488986784,1.392070485,0.123348018,0.00019152,1.72E-06,109293,0.002076986,0.003092604
0,8901,406,744,1006,13,0,0,62.35046729,0.145794393,0.736448598,98.77102804,8,1476,372,0,1.832512315,0.916256158,2.477832512,8.27E-05,6.65E-06,109291,0.003714853,0.006807514
0,5386,149,181,398,11,0,0,92.53318791,0.240885011,0.845746338,44.28949829,5,1445,826,0,1.214765101,5.543624161,2.67114094,0.000157027,1.63E-05,109241,0.001363957,0.001656887
0,18257,399,466,7682,7,0,0,76.81659389,0.409232689,0.855271366,27.29912664,13,2036,85,0,1.167919799,0.213032581,19.25313283,4.68E-05,2.22E-05,109202,0.003653779,0.004267321
0,11655,182,107,663,2,0,0,65.36256752,0.104226247,0.235780108,137.0352717,3,171,455,0,0.587912088,2.5,3.642857143,2.02E-05,4.23E-06,109178,0.001667003,0.000980051
0,18656,200,78,784,0,0,0,78.71122164,0.268262356,0.765309294,536.9272614,9,1363,647,0,0.39,3.235,3.92,4.10E-05,6.03E-06,109123,0.001832794,0.00071479
0,5842,192,323,578,2,0,0,91.62677798,0.136054422,1.640692641,56.75881262,11,1766,474,0,1.682291667,2.46875,3.010416667,0.000280844,2.54E-05,109111,0.001759676,0.002960288
0,12363,476,519,4690,13,0,0,70.79120879,0.19277865,1.052747253,186.3271586,10,1309,857,0,1.090336134,1.800420168,9.852941176,8.52E-05,2.38E-05,109100,0.00436297,0.004757104
0,3014,307,218,11,15,0,0,74.66744966,0.553020134,0.501677852,149.8822148,15,383,671,0,0.71009772,2.185667752,0.035830619,0.000166449,3.38E-05,109099,0.002813958,0.001998185
0,3299,177,641,232,7,0,0,94.03519153,0.380566802,0.638118966,464.9199626,24,682,1006,0,3.621468927,5.683615819,1.310734463,0.000193428,1.87E-05,109075,0.001622737,0.00587669
0,4477,113,173,1180,3,0,0,100.9399128,0.174346202,1.166251557,195.3966376,7,895,1583,0,1.530973451,14.00884956,10.44247788,0.000260498,4.03E-06,109073,0.001036003,0.001586094
0,10383,374,372,137,15,0,0,54.82491478,0.120545398,0.855283545,16.15246359,27,1136,150,0,0.994652406,0.401069519,0.36631016,8.24E-05,1.50E-05,109072,0.003428928,0.003410591
0,32704,1243,917,5599,59,0,0,68.79862843,0.05361596,0.622506234,120.9638404,15,1432,290,0,0.737731295,0.233306516,4.504424779,1.90E-05,1.38E-05,109064,0.011396978,0.008407907
0,54210,1341,1971,5011,37,0,0,65.75770654,0.090628853,0.971023428,40.78360049,22,2244,170,0,1.469798658,0.126771066,3.736763609,1.79E-05,4.49E-06,109061,0.012295871,0.018072455
0,148445,2554,2308,857,112,0,0,104.460818,0.110521386,1.545113956,19.39369341,50,1896,941,0,0.903680501,0.36844166,0.335552075,1.04E-05,1.48E-06,109050,0.023420449,0.021164603
0,25277,4794,525,748,59,0,0,91.65377417,0.772301934,0.389582034,7.945102932,112,664,176,1,0.10951189,0.036712557,0.156028369,1.54E-05,1.31E-05,109048,0.043962292,0.004814394
0,1276,44,156,653,2,0,0,82.11014949,0.402832415,0.800944138,88.84107002,17,504,208,0,3.545454545,4.727272727,14.84090909,0.000627699,9.62E-05,109037,0.000403533,0.001430707
0,16557,388,177,804,15,0,0,94.61934284,0.701177929,0.573465592,52.43366398,10,817,392,0,0.456185567,1.010309278,2.072164948,3.46E-05,1.57E-05,109029,0.003558686,0.001623421
0,14829,432,315,7528,1,0,0,65.45745683,0.095133438,0.494819466,518.3171115,20,633,444,0,0.729166667,1.027777778,17.42592593,3.34E-05,5.62E-05,108974,0.003964248,0.002890598
0,199,23,168,11,4,0,0,66.00505051,0.424242424,1.015151515,104.9494949,2,114,33,0,7.304347826,1.434782609,0.47826087,0.005101264,0.000380691,108971,0.000211065,0.001541695
0,1148,82,157,38,8,0,0,82.70767888,0.544502618,0.367364747,124.899651,2,126,70,0,1.914634146,0.853658537,0.463414634,0.000320004,3.27E-05,108959,0.000752577,0.001440909
0,96,66,1024,112,1,0,0,83.24210526,0.115789474,0.905263158,1482.505263,3,29,55,0,15.51515152,0.833333333,1.696969697,0.009429825,0.000877193,108951,0.000605777,0.009398721
0,10354,1948,2096,3,88,0,0,109.0018709,0.527595884,0.590271282,70.04053633,150,619,676,0,1.075975359,0.347022587,0.001540041,5.70E-05,7.35E-05,108902,0.017887642,0.019246662
0,7198,274,481,36,10,0,0,81.32959152,0.473651388,0.689429373,4.79669473,11,834,189,0,1.755474453,0.689781022,0.131386861,9.58E-05,1.01E-05,108889,0.002516324,0.004417342
0,666,123,702,59,3,0,0,84.61466459,0.243369735,1.053042122,291.9984399,2,207,358,0,5.707317073,2.910569106,0.479674797,0.001581144,4.22E-05,108870,0.001129788,0.006448057
0,3651,151,550,56,2,0,0,74.22024922,0.084735202,0.616199377,139.1660436,4,1153,569,0,3.642384106,3.768211921,0.370860927,0.000168776,9.90E-06,108861,0.00138709,0.005052314
0,2304,143,569,507,1,0,0,70.85420315,0.358143608,0.810420315,154.8401926,3,918,432,0,3.979020979,3.020979021,3.545454545,0.000351745,4.47E-05,108858,0.001313638,0.005226993
0,11498,690,733,638,28,0,0,78.89473684,0.438492681,0.907816879,11.01650576,9,1423,208,0,1.062318841,0.301449275,0.924637681,7.90E-05,2.76E-05,108857,0.006338591,0.006733605
0,27397,431,1067,6018,22,0,0,88.73759305,0.454094293,1.318548387,171.6491935,22,1012,1539,0,2.475638051,3.570765661,13.96287703,4.81E-05,2.57E-05,108838,0.003960014,0.009803561
0,42077,763,97,922,18,0,0,64.92850453,0.127380581,0.78332813,37.83015923,11,920,872,0,0.127129751,1.142857143,1.208387942,1.86E-05,8.18E-06,108806,0.007012481,0.000891495
0,6923,1884,2069,8391,28,0,0,87.87465008,0.274339036,0.812752722,1179.962053,32,1173,575,0,1.098195329,0.305201699,4.453821656,0.000117399,2.71E-05,108806,0.017315222,0.019015495
0,21036,416,67,553,8,0,0,71.13853749,0.057698241,0.553224313,22.20549213,49,1534,50,0,0.161057692,0.120192308,1.329326923,2.63E-05,1.94E-05,108776,0.003824373,0.000615945
0,19643,608,483,1011,18,0,0,60.80598877,0.184341859,0.472863381,1148.703369,243,760,137,0,0.794407895,0.225328947,1.662828947,2.41E-05,1.99E-05,108768,0.005589879,0.004440644
0,35448,1171,182,184,2,0,0,45.1650455,0.019140257,0.368057735,1137.897396,15,617,382,0,0.155422716,0.326216909,0.157130658,1.04E-05,1.73E-05,108766,0.010766232,0.001673317
0,24831,1232,1040,672,20,0,0,101.5855466,0.76003706,0.269302038,190.0750463,28,234,382,0,0.844155844,0.310064935,0.545454545,1.08E-05,5.37E-06,108750,0.011328736,0.009563218
0,13635,665,1168,4724,16,0,0,94.21344119,0.66677038,1.001866833,1368.792782,8,637,1412,0,1.756390977,2.123308271,7.103759398,7.35E-05,1.56E-05,108743,0.006115336,0.010740921
0,172,116,135,24,4,0,0,69.9122807,0.14619883,0.865497076,7.935672515,1,41,47,0,1.163793103,0.405172414,0.206896552,0.00503196,0.000101999,108742,0.001066745,0.001241471
0,9342,986,1241,9963,19,0,0,76.16480793,0.737918216,2.110904585,31.02261462,359,695,1292,0,1.25862069,1.310344828,10.10446247,0.000225959,0.000142625,108720,0.009069169,0.011414643
0,2024,1461,1448,915,73,0,0,89.06987116,0.346382557,0.860753221,1730.218038,8,516,337,0,0.991101985,0.230663929,0.626283368,0.000425273,9.40E-05,108718,0.013438437,0.013318862
0,322470,3798,2886,11224,153,0,0,96.41828428,0.656543519,1.599248591,111.6136506,2,72,2783,0,0.759873618,0.732754081,2.9552396,4.96E-06,7.67E-08,108708,0.034937631,0.026548184
0,25245,361,349,3022,6,0,0,64.42553866,0.356147022,0.403992395,299.6562104,44,281,564,0,0.966759003,1.56232687,8.371191136,1.60E-05,1.31E-05,108690,0.003321373,0.003210967
0,19236,495,516,3712,10,0,0,74.74412778,0.346069527,0.724397119,1180.79643,7,756,320,0,1.042424242,0.646464646,7.498989899,3.77E-05,1.38E-05,108689,0.004554279,0.004747491
0,3967,256,454,1381,7,0,0,75.08388106,0.257902973,1.010015649,23.92018779,13,1842,186,0,1.7734375,0.7265625,5.39453125,0.000254604,0.000103988,108638,0.00235645,0.004179017
0,14544,206,356,1620,20,0,0,96.99628483,0.384210526,1.144272446,211.3439628,3,1310,1537,0,1.72815534,7.461165049,7.86407767,7.87E-05,3.94E-06,108637,0.001896223,0.003276968
0,23134,1066,961,24596,3,0,0,85.49641186,0.32449298,0.792823713,143.8180967,37,1037,1046,0,0.901500938,0.981238274,23.07317073,3.43E-05,4.48E-05,108632,0.009812946,0.00884638
0,249449,5169,3418,14341,218,0,0,116.5758323,1.014180025,1.621763255,51.20314427,13,333,1974,0,0.661249758,0.381892049,2.774424453,6.50E-06,1.23E-06,108625,0.047585731,0.031466053
0,2401,396,585,663,24,0,0,84.93344496,0.572205944,0.618668899,81.44035161,11,516,445,0,1.477272727,1.123737374,1.674242424,0.000257671,0.000149233,108619,0.003645771,0.005385798
0,1597,336,312,19,12,0,0,98.33772756,0.202134338,0.503452605,21.63841808,13,175,225,0,0.928571429,0.669642857,0.056547619,0.000315249,5.03E-05,108609,0.003093666,0.00287269
0,2045,252,438,378,4,0,0,92.16756492,0.234198922,0.702596766,455.5923567,21,787,202,0,1.738095238,0.801587302,1.5,0.000343568,0.000211076,108607,0.002320292,0.004032889
0,47098,1226,597,149,43,0,0,82.25968392,0.490858382,0.648280136,23.72482182,3,951,631,0,0.486949429,0.514681892,0.121533442,1.38E-05,1.23E-06,108581,0.01129111,0.0054982
0,16064,41442,4967,3079,80,0,0,106.1367925,0.604716981,1.419496855,209.181761,14,481,1913,0,0.119854254,0.0461609,0.074296607,8.84E-05,9.20E-06,108573,0.381697107,0.045748022
0,52525,1227,413,88,55,0,0,108.6876551,0.46308933,0.893920596,265.344603,13,659,924,0,0.336593317,0.753056235,0.071719641,1.70E-05,1.83E-06,108567,0.011301777,0.003804103
0,176950,35379,587,241,485,0,0,68.34497682,0.095208655,0.85935085,4.421329212,30,707,380,0,0.016591763,0.010740835,0.006811951,4.86E-06,6.41E-07,108544,0.325941554,0.005407945
0,10674,27789,1403,118225,595,0,0,67.55366098,0.03109328,0.723169509,40.7920428,4278,1121,532,0,0.050487603,0.019144266,4.25438123,6.78E-05,0.003518769,108542,0.256020711,0.012925872
0,44370,2295,592,1193,31,0,0,75.90320533,0.64741352,0.48524278,1115.436687,26,426,643,0,0.25795207,0.280174292,0.519825708,1.09E-05,7.57E-06,108531,0.021146032,0.005454663
0,7130,6021,5032,773,218,0,0,79.07198262,0.270245113,0.945082222,16.42165684,36,999,544,0,0.835741571,0.09035044,0.128383989,0.00013255,0.000100479,108528,0.05547877,0.046365915
0,30560,2495,2745,1321,57,0,0,112.7239875,0.292834891,1.127725857,109.511838,72,268,1334,0,1.100200401,0.534669339,0.529458918,3.69E-05,6.17E-06,108523,0.022990518,0.025294177
0,18699,471,337,24,5,0,0,64.14161491,0.11863354,0.670186335,60.63881988,44,961,344,0,0.715498938,0.730360934,0.050955414,3.58E-05,1.31E-05,108519,0.004340254,0.003105447
0,13,43,155,3,0,0,0,56.69230769,0.923076923,0.769230769,4721.230769,2,5,4,0,3.604651163,0.093023256,0.069767442,0.059171598,0.029585799,108504,0.000396299,0.001428519
0,14611,267,459,306,8,0,0,84.79677819,0.122986369,2.58952912,138.1756506,8,414,139,0,1.719101124,0.520599251,1.146067416,0.000177231,2.23E-05,108465,0.002461624,0.00423178
0,272,33,98,25,1,0,0,110.4926471,0.481617647,1.272058824,198.8419118,1,24,224,0,2.96969697,6.787878788,0.757575758,0.004676687,1.35E-05,108455,0.000304274,0.000903601
0,154,34,49,45,1,0,0,81.0974026,0.24025974,0.688311688,37.66883117,2,84,13,0,1.441176471,0.382352941,1.323529412,0.004469556,0.000590319,108448,0.000313514,0.000451829
0,3683,566,542,1416,0,0,0,49.96941701,0.156737815,0.814590634,1006.914622,22,1211,752,0,0.957597173,1.328621908,2.501766784,0.000221176,0.000127758,108446,0.005219187,0.004997879
0,1323,411,831,40,4,0,0,79.22146119,0.106544901,0.619482496,200.2519026,2,372,232,0,2.02189781,0.564476886,0.097323601,0.000468241,8.05E-06,108424,0.003790674,0.007664355
0,1473,77,111,65,1,0,0,85.74473863,0.063136456,0.432450781,96.65037339,4,242,79,0,1.441558442,1.025974026,0.844155844,0.000293585,3.46E-05,108409,0.000710273,0.0010239
0,11256,1249,1746,320,64,0,0,94.18048628,0.502493766,0.829177057,59.7048005,8,424,386,0,1.397918335,0.309047238,0.256204964,7.37E-05,1.46E-05,108406,0.011521502,0.01610612
0,16838,1671,1668,5199,49,0,0,93.35780958,0.481331674,0.934971998,47.20192906,26,1508,420,0,0.998204668,0.251346499,3.111310592,5.55E-05,3.95E-05,108401,0.015414987,0.015387312
0,23564,567,478,1860,5,0,0,58.10504988,0.169887781,0.684226933,75.33790524,223,1785,99,0,0.84303351,0.174603175,3.28042328,2.90E-05,3.81E-05,108392,0.005231013,0.00440992
0,6074,196,369,731,3,0,0,84.36081167,0.300253646,0.922003805,641.1357007,15,1319,833,0,1.882653061,4.25,3.729591837,0.000151795,8.20E-06,108355,0.001808869,0.003405473
0,33831,626,1189,9535,19,0,0,87.41821561,0.25929368,1.011462206,44.75030979,45,1520,407,0,1.899361022,0.650159744,15.23162939,2.99E-05,3.74E-05,108336,0.005778319,0.010975114
0,2123,569,1840,43,22,0,0,89.16352498,0.222431668,0.388784166,23.67624882,5,86,182,0,3.233743409,0.319859402,0.075571178,0.00018313,2.80E-05,108333,0.005252324,0.016984668
0,10523,423,453,681,0,0,0,49.44893414,0.071905822,0.419344575,226.5485205,7,456,668,0,1.070921986,1.579196217,1.609929078,3.99E-05,2.77E-05,108327,0.003904844,0.004181783
0,192832,3062,381,603,63,0,0,68.1562693,0.039221742,0.792155652,229.5506485,21,756,637,0,0.124428478,0.208033965,0.196930111,4.11E-06,7.01E-07,108321,0.028267834,0.003517324
0,38242,448,350,38,32,0,0,60.14656772,0.132343847,0.689548547,109.3883735,33,1184,782,0,0.78125,1.745535714,0.084821429,1.80E-05,1.57E-05,108298,0.004136734,0.003231823
0,19582,1108,998,713,43,0,0,93.47786783,0.455112219,0.993453865,121.6783042,15,1221,811,0,0.900722022,0.731949458,0.643501805,5.07E-05,1.04E-05,108289,0.01023188,0.009216079
0,13101,1469,1152,8414,78,0,0,73.59943803,0.06493912,0.952232282,42.2478926,19,1688,388,0,0.784206943,0.264125255,5.727705922,7.27E-05,6.14E-05,108286,0.013565927,0.010638494
0,42346,1248,584,457,29,0,0,75.98208217,0.06549274,0.795798579,204.7893111,15,1686,470,0,0.467948718,0.376602564,0.366185897,1.88E-05,6.43E-06,108280,0.011525674,0.005393424
0,7103,267,308,1416,14,0,0,94.49536,0.24416,1.14336,644,6,701,2015,0,1.153558052,7.546816479,5.303370787,0.000160969,8.92E-06,108278,0.002465875,0.00284453
0,56,15,28,0,0,0,0,56.48214286,0.089285714,0.107142857,0,2,3,0,0,1.866666667,0,0,0.001913265,0.000637755,108274,0.000138537,0.000258603
0,37857,372,547,663,6,0,0,58.60903427,0.413707165,0.801869159,1169.186293,11,1436,359,0,1.470430108,0.965053763,1.782258065,2.12E-05,3.83E-06,108271,0.003435823,0.005052138
0,5352,384,187,877,2,0,0,78.6687461,0.504678727,0.602932002,36.67311291,27,965,212,0,0.486979167,0.552083333,2.283854167,0.000112655,0.000143427,108240,0.003547672,0.001727642
0,19854,1202,1469,64330,7,0,0,73.33604506,0.303191489,0.774405507,1283.818836,28,527,1558,0,1.222129784,1.296173045,53.51913478,3.90E-05,1.11E-05,108233,0.01110567,0.01357257
0,7629,214,101,19715,9,0,0,92.82334582,0.329588015,1.007490637,7.891385768,24,1505,1246,0,0.471962617,5.822429907,92.12616822,0.000132061,0.000103218,108228,0.001977307,0.000933215
0,567,196,298,128,4,0,0,89.664903,0.544973545,0.402116402,20.53262787,4,43,19,0,1.520408163,0.096938776,0.653061224,0.0007092,0.000223958,108201,0.001811444,0.002754134
0,9405,703,223,6,9,0,0,107.3830707,0.277417362,0.534754402,13.35248687,10,749,58,0,0.317211949,0.082503556,0.008534851,5.69E-05,2.09E-05,108200,0.006497227,0.002060998
